period_days,planet_radius_earth,target_stars,mean_transit_geometry,mean_phase_window,mean_pipeline_including_window,mean_vetting_given_recovered,mean_pipeline_and_vetting,mean_total_selection,effective_stars,fraction_impact_target_evaluations_below_mes_training,fraction_impact_target_evaluations_above_mes_training,label
140.919146563,0.545253866333,114105,0.00830725275603,0.933272582355,0.000431540958965,0.0435435556868,0.000357032906969,2.64410539157e-06,0.301705645705,7.96390329636e-05,0,MODEL-INFERRED
158.113883008,0.545253866333,114105,0.00769350235666,0.93004485155,0.000345422717061,0.0377810811679,0.000282797971554,1.92809946807e-06,0.220005789804,9.15174811261e-05,0,MODEL-INFERRED
177.406694617,0.545253866333,114105,0.0071250966174,0.926004353283,0.000272797275067,0.0323416795424,0.000220405015631,1.38298168488e-06,0.157805125153,0.000100281338976,0,MODEL-INFERRED
199.053585277,0.545253866333,114105,0.0065986854171,0.919767369993,0.000212109236113,0.0272988356957,0.000168539237992,9.73022090881e-07,0.11102668568,0.000103812366425,0,MODEL-INFERRED
223.341796075,0.545253866333,114105,0.00611116614581,0.909806396412,0.00016188683362,0.0227165288347,0.000125943316818,6.68848802462e-07,0.0763189926049,0.00011467354109,0,MODEL-INFERRED
250.593616814,0.545253866333,114105,0.00565966541834,0.895237874828,0.000120923452685,0.0186425958668,9.15941033011e-05,4.47341749923e-07,0.051043930375,0.000131784819655,0,MODEL-INFERRED
281.170662595,0.545253866333,114105,0.00524152213887,0.872007338015,8.81412076045e-05,0.015077075525,6.45360500925e-05,2.89770702536e-07,0.0330642860128,0.000143020584908,0,MODEL-INFERRED
315.47867224,0.545253866333,114105,0.00485427181671,0.831351860655,6.25296069707e-05,0.0119974940431,4.3839345037e-05,1.80866016759e-07,0.0206377168423,0.000163910059968,0,MODEL-INFERRED
353.972892192,0.545253866333,114105,0.00449563204088,0.781185292645,4.30523130546e-05,0.0094177654772,2.85859284435e-05,1.08279393228e-07,0.0123552201643,0.000175145825222,0,MODEL-INFERRED
397.164117362,0.545253866333,114105,0.00416348902784,0.689755418902,2.8742280704e-05,0.00726842300543,1.78166965433e-05,6.18915574051e-08,0.00706213615771,0.000186607836249,0,MODEL-INFERRED
445.625469067,0.545253866333,114105,0.00385588516304,0.586629428192,1.86537025252e-05,0.00552918350741,1.06306293334e-05,3.38177540326e-08,0.00385877482389,0.000203451022492,0,MODEL-INFERRED
500,0.545253866333,114105,0.003571007463,0.467805678071,1.17887311452e-05,0.00414115748936,6.06672491606e-06,1.7651281915e-08,0.00201409952291,0.000222617771324,0,MODEL-INFERRED
50,0.594603557501,114105,0.016575148365,0.980213829473,0.00362937483709,0.113014806076,0.0030759947813,4.8361554056e-05,5.51829512556,4.4003688476e-05,0,MODEL-INFERRED
56.1009227151,0.594603557501,114105,0.0153505553224,0.977072046797,0.00324230734835,0.111113846213,0.00275827091072,3.99897906729e-05,4.56303506473,4.64965191534e-05,0,MODEL-INFERRED
62.9462705897,0.594603557501,114105,0.0142164367712,0.971480327749,0.00286329324811,0.107987584096,0.00244173639621,3.2635524848e-05,3.72387656278,4.64965191534e-05,0,MODEL-INFERRED
70.6268772311,0.594603557501,114105,0.0131661083411,0.964097511939,0.00249697660501,0.103654390657,0.00213156554918,2.62581925478e-05,2.99619106066,4.75347159242e-05,0,MODEL-INFERRED
79.2446596231,0.594603557501,114105,0.0121933795112,0.955269097857,0.00214815436263,0.0982429975961,0.00183310881189,2.08095495349e-05,2.37447364968,5.06702295106e-05,0,MODEL-INFERRED
88.9139705019,0.594603557501,114105,0.0112925171245,0.946455578881,0.00182427938488,0.0920185708523,0.00155419467106,1.62573169748e-05,1.85504115341,5.42012569588e-05,0,MODEL-INFERRED
99.7631157484,0.594603557501,114105,0.0104582115968,0.941663514956,0.00153112462206,0.0851411681809,0.00130078298825,1.25364120704e-05,1.43046729929,5.73367705452e-05,0,MODEL-INFERRED
111.936056928,0.594603557501,114105,0.00968554562249,0.937980127602,0.00127090030571,0.0778183564591,0.00107544287477,9.54832162285e-06,1.08951123878,6.25486776731e-05,0,MODEL-INFERRED
125.594321575,0.594603557501,114105,0.00896996519314,0.935844124974,0.00104381084096,0.0695760638771,0.000877005343027,7.17196289638e-06,0.818356826292,6.25486776731e-05,0,MODEL-INFERRED
