estimand,node_index,period_days,planet_radius_earth,log_quadrature_weight,effective_stars,label,gradient::mes::intercept,gradient::mes::log_raw_mes,gradient::mes::log_period,gradient::mes::log_duration,gradient::mes::duty_cycle,gradient::mes::log_dataspan,gradient::mes::cdpp_slope_long,gradient::mes::cdpp_slope_short,gradient::mes::log_stellar_radius,gradient::mes::stellar_logg,gradient::mes::stellar_teff_offset_1000k,gradient::pipeline::intercept,gradient::pipeline::log_mes_over_7,gradient::pipeline::log_period_scaled,gradient::pipeline::window_logit_scaled,gradient::pipeline::log_period_scaled_squared,gradient::vetting::intercept,gradient::vetting::log_mes_over_7,gradient::vetting::log_period_scaled,gradient::vetting::window_logit_scaled,gradient::vetting::log_period_scaled_squared
full_fixed_box,23,286.150377061,0.534359563274,0.0158336994791,0.0248826863224,MODEL-INFERRED,0.140045354448,0.239642478212,0.792168993543,0.307028102522,0.119414802125,1.02023595914,-0.0178486218795,-0.0674760571015,-0.0408784625312,0.637827648584,-0.0137361617252,0.0168795882272,-0.00117832949282,0.00869718481633,0.00543048906106,0.00448121261677,0.00616705812242,-0.000724186103697,0.00317756828792,0.00198499961065,0.00163723772729
full_fixed_box,24,348.832111469,0.534359563274,0.0134155934285,0.0103963491096,MODEL-INFERRED,0.0653909156769,0.111329405361,0.382837050088,0.147146479193,0.0556994149866,0.476380501506,-0.0084660633242,-0.0316683185751,-0.0205689353381,0.298448911119,-0.00848471007897,0.00777965640632,-0.000626932903782,0.00534690264994,0.00153524820438,0.00367488825402,0.00316732005682,-0.000401589749557,0.00217687660232,0.000627003294674,0.00149615184342
full_fixed_box,25,409.798780688,0.534359563274,0.0103702983078,0.00463195410581,MODEL-INFERRED,0.0316923603886,0.0534727963182,0.190650663103,0.0727847542259,0.0270187013616,0.230883921401,-0.00454999330777,-0.0157435238869,-0.0106492229597,0.144949668965,-0.00491665074179,0.003716382438,-0.000359137965742,0.00307419644002,0.000392529426972,0.00254297933796,0.00168790165615,-0.000237791505453,0.00139623446968,0.000178896552159,0.00115496698946
full_fixed_box,26,460.455268143,0.534359563274,0.00684062749359,0.00244306864728,MODEL-INFERRED,0.0176564407707,0.0295617256415,0.108273103537,0.0411051539062,0.0150781927735,0.128630406319,-0.00285692852695,-0.00903148424723,-0.0062583338541,0.0809075554157,-0.00310424648855,0.00204515465894,-0.000224874062451,0.00189879292785,0.000126067409546,0.00176290559107,0.00101187015175,-0.000154887196315,0.000939455546623,6.24125183703e-05,0.000872223301136
full_fixed_box,27,492.166340406,0.534359563274,0.00299706685149,0.00166011275108,MODEL-INFERRED,0.0123534153131,0.0205892899986,0.0765765577574,0.0289719476811,0.0105628678435,0.0899970323366,-0.00216132116492,-0.00644610210442,-0.00452163390078,0.0566765746186,-0.0023339368949,0.0014201236774,-0.000167137132358,0.00140064498937,5.2842293681e-05,0.00138143347475,0.000738405970862,-0.000118366789089,0.000728277853306,2.73311390791e-05,0.000718288654948
full_fixed_box,28,50.7958345534,0.586457036323,0.00448633323293,4.86241559864,MODEL-INFERRED,18.5973301939,32.4935492968,73.046860486,32.0356879648,15.7933271745,135.445812849,-2.71769965388,-9.82009266174,-2.57820184649,83.3968708174,2.24846141859,2.29443320139,0.0251637690418,-2.26296231666,3.51030145901,2.23192309262,0.669511319986,0.0013301664949,-0.660328174642,1.02456685407,0.651270987076
full_fixed_box,29,54.2940905005,0.586457036323,0.0102397897609,4.3556199604,MODEL-INFERRED,16.7669208823,29.1361266831,66.9740468229,29.2168140349,14.2420594025,122.114824903,-2.47117862785,-8.88058517146,-2.37854236743,75.2178166144,1.94850178923,2.07253348424,0.000274080170903,-1.92421238433,3.16947927798,1.78650590119,0.592526916923,-0.00683354950348,-0.550122659181,0.906396705646,0.510753067077
full_fixed_box,30,61.0055499873,0.586457036323,0.0155233821062,3.55454462078,MODEL-INFERRED,13.8473127094,23.8550680062,56.9258157243,24.6083257882,11.7667684256,100.851424513,-2.0678675501,-7.36695786859,-2.0456716783,62.1629078367,1.48794686073,1.7163410559,-0.0298270184198,-1.41975957855,2.62250010452,1.17442699046,0.476086670271,-0.0158909183364,-0.393819519735,0.727665052858,0.325768024625
full_fixed_box,31,71.6677140035,0.586457036323,0.0200819086193,2.621437405,MODEL-INFERRED,10.3851872335,17.7087086408,44.3659389385,18.9454447067,8.83026910763,75.6372895627,-1.57566493363,-5.5473306829,-1.62311564552,46.6655738788,0.978688222326,1.29048720411,-0.0500891948471,-0.886942699138,1.95308029629,0.609589424092,0.347823171975,-0.0207992224776,-0.239056398227,0.526572822039,0.164301766351
full_fixed_box,32,87.3666505591,0.586457036323,0.0237015908196,1.73209491489,MODEL-INFERRED,6.99921603377,11.8157942861,31.2872910429,13.1669595512,5.95672899326,50.9779799722,-1.08059559102,-3.74404886953,-1.17087370276,31.48814431,0.541265175256,0.870725571587,-0.0534027061908,-0.448640163402,1.28658996593,0.231161232409,0.231631735128,-0.0200866216869,-0.119347935662,0.342084059412,0.061493861102
